year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
2017,Adamstown 132_11kV,11MAY2016,MW,8.87922,8.87922,8.88258,9.16564,9.16564,9.16564,7.83113,7.73351,7.73351,7.73351,7.06789,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.51085,7.73351,7.73351,9.00131,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,10.16766,10.59777,11.43192,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,11.96696,10.59777,10.59777,10.59777,10.59777,10.59777,11.97304,11.96751,10.59777,10.59777,10.58488,9.16564,9.16564,9.16564
2017,Adamstown 132_11kV,12MAY2016,MW,9.16564,9.16564,9.16001,9.45207,9.45207,9.42502,8.01994,8.01994,8.01994,8.01994,6.74335,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,7.62368,8.01994,8.71764,9.45207,9.45207,9.45207,10.75191,10.88420,10.88420,10.88420,10.88420,9.82794,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,8.52863,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.73689,9.45207,9.45207,9.45207,9.45207,9.45207,10.37004,10.59777,11.19546,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.69458,12.88919,12.88919,12.05717,11.45705,11.45705,11.45705,11.45705,11.05485,10.02492,10.02492,10.02492,11.95420,12.02991,10.93165,10.59777,10.59777,9.37402,9.16564,9.16564
2017,Adamstown 132_11kV,13MAY2016,MW,9.16564,9.16564,9.16516,9.45207,9.45207,9.45207,8.07202,8.01994,8.01994,8.01994,7.03528,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,7.89469,8.01994,8.01994,8.96087,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.99611,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.25949,9.45207,9.45207,11.92320,11.70741,10.59777,10.27430,9.16564,9.16564,9.16564,9.16564
2017,Adamstown 132_11kV,14MAY2016,MW,9.16564,9.16564,9.16483,9.45207,9.45207,9.37779,8.01994,8.01994,8.01994,8.01994,7.54724,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,7.07130,8.01994,8.01994,8.01994,9.18263,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,8.27005,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.13027,9.45207,9.45207,9.45207,9.58366,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.32476,9.45207,9.45207,11.65829,10.87674,10.31135,10.04453,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922
2017,Adamstown 132_11kV,15MAY2016,MW,8.87922,8.27485,7.67851,9.16564,8.70516,7.73351,7.73351,6.94601,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.82732,7.73351,7.73351,7.73351,9.01842,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.66077,10.59777,11.16030,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,10.77794,10.59777,10.59777,10.59777,10.59777,10.59777,9.51377,11.64219,10.70711,10.31135,9.00840,8.87922,8.87922,8.87922,8.87922,8.87922,7.49529
2017,Adamstown 132_11kV,16MAY2016,MW,7.44708,7.44708,7.44708,7.44708,7.44708,7.44708,7.44708,7.44708,7.17291,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.78133,7.44708,7.44708,8.86305,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,10.06828,10.31135,10.58319,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,10.32032,10.31135,10.31135,10.31135,10.31135,10.31135,11.68790,11.49118,10.31135,10.06785,8.87922,8.87922,8.87922,8.87922
2017,Adamstown 132_11kV,17MAY2016,MW,8.87922,8.87922,8.92097,9.45207,9.45207,8.65337,8.01994,8.01994,8.01994,7.49173,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.98322,8.01994,8.01994,8.76624,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,10.08792,10.88420,11.69583,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,11.67038,10.88420,10.88420,10.88420,10.88420,10.21574,9.45207,9.45207,11.38354,11.45705,10.69860,10.02492,10.02492,9.43195,8.59279,8.59279
2017,Adamstown 132_11kV,18MAY2016,MW,8.59279,8.59279,8.55950,8.59279,8.59279,8.59279,8.59279,8.59279,7.83736,7.16066,7.16066,7.16066,7.16066,7.16066,7.00073,5.72853,5.72853,5.72853,5.72853,5.72853,5.72853,5.72853,5.72853,5.87588,7.16066,7.16066,8.03386,8.59279,8.59279,9.70839,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,10.02492,9.96692,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279,9.28199,10.02492,10.02492,10.53514,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,11.45705,10.13834,10.02492,10.02492,10.02492,11.67498,11.74348,10.74236,10.31135,10.31135,9.27093,8.87922,8.87922
2017,Adamstown 132_11kV,19MAY2016,MW,8.87922,8.87922,8.93009,9.45207,9.45207,9.13922,8.01994,8.01994,8.01994,8.01994,6.63942,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,7.61433,8.01994,8.01994,8.56675,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,8.59999,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,9.39720,9.45207,9.45207,9.82601,10.88420,11.31471,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,11.82850,10.88420,10.88420,10.88420,10.88420,10.88420,10.41117,12.60649,11.81941,11.12786,10.02492,10.02492,9.96670,8.59279,8.59279
2017,Adamstown 132_11kV,20MAY2016,MW,8.59279,8.59279,8.68649,9.45207,9.45207,9.45207,8.19382,8.01994,8.01994,7.97933,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,7.54516,8.01994,8.01994,8.47301,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,10.64948,10.88420,11.35207,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.31633,12.23099,10.88420,10.88420,10.88420,10.88420,10.88420,10.21297,9.45207,9.45207,11.92884,11.87601,10.59777,10.59777,10.59777,9.84284,9.16564,9.16564
2017,Adamstown 132_11kV,21MAY2016,MW,9.16564,9.16564,9.17884,9.45207,9.45207,9.34735,8.01994,8.01994,8.01994,8.01994,8.01994,7.56741,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.87004,8.01994,8.01994,8.05500,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.68518,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.88420,10.42705,9.45207,9.45207,9.45207,11.38038,10.79712,10.02492,9.97655,8.59279,8.59279,8.59279,8.59279,8.59279,8.59279
2017,Adamstown 132_11kV,22MAY2016,MW,8.59279,8.15157,7.39555,8.87922,8.15974,7.44708,7.44708,6.96674,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.82038,7.44708,7.44708,7.44708,8.22858,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,9.77248,10.31135,10.43156,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.58810,10.31135,10.31135,10.31135,10.31135,10.31135,10.23040,11.63952,10.94574,10.31135,9.55199,8.87922,8.87922,8.87922,8.87922,7.69228,7.44708
2017,Adamstown 132_11kV,23MAY2016,MW,7.44708,7.44708,7.63190,8.87922,7.81271,7.44708,7.44708,7.44708,7.39399,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.01495,6.51526,7.44708,7.44708,8.86688,8.87922,8.87922,9.06756,10.31135,10.31135,10.31135,10.31135,9.86037,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,8.87922,9.36911,10.31135,10.31135,10.39659,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,11.74348,10.97905,10.31135,10.31135,10.31135,10.31135,10.31135,10.27412,11.62998,11.74348,10.81449,10.10632,8.87922,8.87922,8.87922,8.87922
2017,Adamstown 132_11kV,24MAY2016,MW,8.87922,8.87922,8.92850,9.45207,9.45207,9.45207,8.02324,8.01994,8.01994,8.01994,6.93590,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,6.58781,7.09111,8.01994,8.57665,9.45207,9.45207,9.45207,10.38333,10.88420,10.88420,10.88420,10.88420,9.69848,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,9.45207,8.42138,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.01994,8.80339,9.45207,9.45207,9.45207,9.45207,10.61612,10.88420,12.15894,12.31633,12.31633,13.34023,13.74846,13.74846,13.74846,13.74846,13.74846,13.74846,13.63792,12.31633,12.31633,12.31633,12.31633,11.08496,10.88420,10.88420,10.88420,12.26213,12.31633,11.22756,10.88420,10.88420,9.71129,9.45207,9.45207
2017,Adamstown 132_11kV,25MAY2016,MW,9.45207,9.45207,9.45090,9.73850,9.73850,9.33079,8.30636,8.30636,8.30636,8.30636,8.24754,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,6.87423,7.31550,8.30636,8.70878,9.73850,9.81512,11.17063,11.17063,11.17063,11.17063,11.17063,11.17063,11.17063,11.17063,10.11128,9.73850,9.73850,9.73850,9.73850,9.73850,9.73850,9.73850,9.73850,8.39484,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.30636,8.69442,9.73850,9.73850,10.16905,11.17063,11.30162,12.60276,12.60276,12.60276,13.97491,14.03489,14.03489,14.03489,14.03489,14.03489,14.03489,14.03489,13.53148,12.60276,12.60276,12.60276,12.60276,11.20005,11.17063,11.17063,13.37812,12.48929,12.02991,10.96196,10.59777,10.59777,9.22817,9.16564
2017,Adamstown 132_11kV,26MAY2016,MW,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,9.16564,8.67148,7.73351,7.73351,7.73351,7.73351,6.76005,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.30138,6.80493,7.73351,7.73351,9.06437,9.16564,10.36109,10.59777,10.94275,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,12.02991,11.46926,10.59777,11.47031,11.73193,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,10.59777,11.98515,12.81312,13.46204,14.47358,14.89417,14.89417,14.89417,14.89417,14.89417,14.89417,14.89417,14.89417,14.89417,14.69829,13.46204,13.46204,13.46204,12.14349,12.02991,12.02991,12.02991,13.40319,13.09090,12.02991,11.45884,10.59777,10.59777,10.59777,10.59777
