year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
2016,Adamstown 132_11kV,01MAY2015,MW,9.33120,9.19847,8.20996,9.33120,9.33120,8.78853,8.03520,8.03520,8.03520,7.46125,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.80937,8.03520,8.44973,9.33120,9.33120,10.40701,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.02397,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,10.44025,10.62720,10.62720,10.62720,11.33994,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.68296,10.62720,10.62720,10.62720,10.62720,12.36801,12.24446,11.14560,10.93213,9.84960,9.84960,9.84960,9.84960
2016,Adamstown 132_11kV,02MAY2015,MW,9.84960,9.84960,9.56252,9.84960,9.84960,9.19890,8.55360,8.55360,8.55360,8.48123,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,6.43537,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,6.79385,7.25760,8.41203,8.55360,8.55360,9.40826,9.84960,9.84960,9.84960,11.01620,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,12.10945,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.47719,11.14560,11.14560,11.14560,11.14560,11.14560,12.63993,11.68823,10.94829,10.10880,10.10880,10.10880,10.10880,10.10880,9.14576,8.81280
2016,Adamstown 132_11kV,03MAY2015,MW,8.81280,8.81280,8.85608,9.33120,8.75933,8.03520,8.03520,8.03520,8.03520,7.50953,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.15460,8.03520,8.03520,8.03520,8.32789,9.33120,9.33120,9.33120,9.33120,9.33670,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,11.52060,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,10.66912,10.62720,10.62720,10.62720,10.62720,12.12179,11.17670,10.69250,9.59040,9.59040,9.59040,9.59040,9.19587,8.29440,8.29440
2016,Adamstown 132_11kV,04MAY2015,MW,8.29440,8.09602,7.20987,8.55360,8.09700,7.25760,7.25760,7.25760,7.25760,7.25760,6.83790,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,6.01879,7.25760,7.25760,8.30722,8.55360,8.55360,9.28506,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.87029,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,10.56488,10.88640,10.88640,11.00764,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,11.23419,10.88640,10.88640,10.88640,10.88640,10.38181,9.59040,9.59040,11.58529,11.66400,10.62074,9.78000,9.07200,9.07200,9.07200,9.07200
2016,Adamstown 132_11kV,05MAY2015,MW,9.07200,9.07200,9.07114,9.33120,9.33120,8.27826,8.03520,8.03520,7.90768,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.59806,8.03520,8.03520,8.31418,8.24612,8.67625,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,7.43821,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.63093,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,9.58206,10.10880,10.10880,10.10880,10.32346,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,10.50463,10.10880,10.10880,10.10880,10.10880,10.10880,9.87666,11.30281,11.25834,10.10880,9.52711,8.81280,8.81280,8.81280,8.81280
2016,Adamstown 132_11kV,06MAY2015,MW,8.81280,8.81280,8.65239,8.81280,8.81280,8.58794,7.51680,7.51680,7.51680,7.51680,6.61921,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.14339,7.51680,7.51680,8.43024,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,9.05570,10.10880,11.00957,11.40480,11.40480,11.40480,11.40480,12.36028,12.70080,12.70080,12.70080,11.48630,11.40480,11.40480,11.40480,11.40480,11.40480,10.19969,10.10880,10.10880,10.10880,11.35789,11.40480,10.70458,10.10880,10.10880,9.18197,8.81280,8.81280
2016,Adamstown 132_11kV,07MAY2015,MW,8.81280,8.81280,8.81160,9.07200,9.07200,8.82965,7.77600,7.77600,7.77600,7.77600,6.66705,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.89831,7.77600,8.76538,9.07200,9.07200,10.31054,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,9.53354,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,8.09630,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,8.90644,9.07200,9.07200,9.07200,9.07200,10.07935,10.85661,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.94116,12.96000,12.96000,12.96000,11.73614,11.66400,11.66400,11.66400,11.66400,11.05686,10.36800,10.36800,11.86585,11.92320,11.35147,10.62720,10.62720,9.58718,9.33120,9.33120
2016,Adamstown 132_11kV,08MAY2015,MW,9.33120,9.33120,9.25283,9.07200,9.07200,9.07200,7.85605,7.77600,7.77600,7.77600,7.77600,7.34326,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,7.63578,7.88600,9.07200,10.19389,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,9.89783,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,8.31127,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.91815,9.07200,9.07200,9.07200,10.23837,10.62085,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.87134,12.96000,12.96000,12.96000,12.07877,11.66400,11.66400,11.66400,11.66400,11.66400,11.30591,10.36800,12.60577,12.04926,11.40480,10.97598,10.10880,10.10880,10.10880,10.10880
2016,Adamstown 132_11kV,09MAY2015,MW,9.77557,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,7.55374,7.51680,7.51680,7.51680,7.51680,7.51680,6.57442,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.14937,7.51680,7.56202,8.81280,8.81280,8.97525,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,9.18574,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.39552,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.47155,8.81280,8.81280,8.81280,9.79414,10.43650,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.04422,10.10880,10.10880,12.10333,11.42750,10.88640,9.88652,9.59040,9.59040,9.59040,9.59040,8.53151,8.29440
2016,Adamstown 132_11kV,10MAY2015,MW,8.29440,8.29440,8.33167,8.81280,8.16292,7.51680,7.51680,7.23459,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.50664,7.51680,7.51680,8.40713,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,7.57640,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.27623,8.81280,8.81280,8.93909,10.10880,10.40692,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,10.98261,10.10880,10.10880,11.85019,11.10128,10.62720,9.76504,9.33120,9.33120,9.33120,8.78439,8.03520,8.03520
2016,Adamstown 132_11kV,11MAY2015,MW,8.03520,7.48097,6.91378,8.03520,7.86750,6.73920,6.73920,6.73920,6.73920,6.73920,6.54274,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.44320,5.96808,6.73920,7.15427,8.03520,8.50085,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,8.85272,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.85105,9.33120,9.35675,10.62720,10.91107,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.66454,10.62720,10.62720,10.62720,10.22229,9.33120,9.33120,11.57273,11.34999,10.36800,9.53462,9.07200,9.07200,9.07200,9.07200
2016,Adamstown 132_11kV,12MAY2015,MW,9.07200,9.07200,8.83333,9.07200,9.07200,8.42667,7.77600,7.77600,7.77600,7.17385,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.71131,7.77600,7.38486,8.46109,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,7.90352,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.01395,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.67247,7.79799,8.81280,8.81280,8.81280,9.53724,10.10880,10.65153,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.30429,10.10880,10.10880,10.10880,10.10880,11.35573,11.40480,10.36096,10.10880,9.87476,8.81280,8.81280,8.81280
2016,Adamstown 132_11kV,13MAY2015,MW,8.81280,8.81280,8.80847,9.07200,9.07200,8.67067,7.77600,7.77600,7.77600,7.77600,6.76576,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,7.67538,8.11960,9.07200,9.07200,9.49627,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,9.41426,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,8.03172,7.77600,7.77600,7.77600,8.77422,9.07200,9.07200,9.07200,9.07200,9.13132,10.98255,10.62720,11.72117,12.01464,13.54174,14.57819,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.03984,13.99680,13.93228,12.70080,12.70080,12.70080,14.44347,13.78824,12.93079,11.92320,11.39161,10.62720,10.62720,10.62720
2016,Adamstown 132_11kV,14MAY2015,MW,10.62720,9.90143,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,8.90398,8.03520,8.03520,7.78047,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.40243,8.03520,9.28192,10.31782,10.77695,11.92320,12.57168,13.21920,13.21920,13.21920,13.20129,11.92320,11.92320,11.92320,10.63056,10.62720,10.62720,10.62720,10.62720,10.16230,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,10.24916,10.62720,11.42905,12.19657,13.60442,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,13.37615,13.21920,13.21920,11.93702,13.92392,13.76280,12.70080,11.80621,11.40480,11.19639,10.10880,10.10880
2016,Adamstown 132_11kV,15MAY2015,MW,10.10880,10.10880,10.07056,10.10880,10.10880,9.85745,8.81280,8.81280,8.81280,8.53511,7.51680,7.51680,7.51680,7.51680,7.51680,6.77544,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.12536,7.95763,8.81280,9.84669,10.10880,10.88004,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,10.18667,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,9.45376,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.88906,10.10880,10.10880,10.10880,11.11789,11.40480,11.90068,12.70080,13.16948,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.56625,12.70080,12.70080,12.70080,12.70080,12.36583,11.40480,11.40480,11.40480,13.14836,13.14392,11.92320,11.20146,10.62720,10.62720,10.62720,10.62720
2016,Adamstown 132_11kV,16MAY2015,MW,10.62720,9.82264,9.33120,9.33120,9.33120,9.33120,9.33120,8.17753,8.03520,8.03520,8.03520,8.03520,6.90721,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.76894,8.10329,9.33120,9.33120,10.24846,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,9.54174,9.33120,9.33120,9.33120,9.33120,9.33120,10.25507,10.62720,10.62720,10.62720,10.62720,10.62720,11.82822,11.92320,12.74872,13.21920,13.87131,14.51520,14.51520,14.51520,14.17804,13.21920,13.21920,13.21920,13.21920,11.97440,11.92320,11.92320,11.92320,11.92320,11.92320,11.88886,13.11349,12.32687,11.85330,10.62720,10.62720,10.62720,10.62720,10.28920,9.33120,9.33120
2016,Adamstown 132_11kV,17MAY2015,MW,9.33120,8.71231,8.21083,9.33120,8.78902,8.03520,8.03520,7.30448,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.58682,8.03520,8.03520,8.88832,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,10.54319,10.62720,11.74582,12.16626,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,12.67181,11.92320,11.92320,11.92320,11.92320,10.71518,13.36860,12.28339,11.47639,10.88640,10.88640,9.62134,9.59040,9.59040,8.59398,8.29440
2016,Adamstown 132_11kV,18MAY2015,MW,8.29440,8.23471,7.24264,8.81280,8.01015,7.51680,7.51680,7.51680,6.78644,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.13652,7.51680,8.53800,8.81280,9.52390,10.10880,10.50907,11.40480,11.40480,11.40480,11.40480,11.40480,10.98029,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.56377,11.40480,11.40480,12.69117,13.71151,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.18788,12.70080,12.70080,12.70080,11.67911,11.40480,11.40480,11.40480,10.84055,12.60563,12.57847,11.40480,10.80346,10.10880,10.10880,10.10880,9.34135
2016,Adamstown 132_11kV,19MAY2015,MW,8.81280,8.81280,8.89740,9.59040,9.59040,9.18735,8.29440,8.29440,8.29440,7.54827,6.99840,6.99840,6.99840,6.99840,6.99840,6.76350,5.70240,5.70240,5.70240,5.70240,5.70240,5.70240,5.99786,6.99840,7.28578,8.29440,8.44418,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,8.29766,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,9.04138,10.36800,10.82060,11.92997,12.96000,12.96000,12.96000,12.96000,13.59728,14.25600,14.25600,13.83173,12.96000,12.96000,12.96000,12.96000,12.96000,12.89872,11.66400,11.66400,11.58382,10.36800,10.36800,12.36681,12.44160,11.56777,10.99457,9.84960,9.84960,9.84960,9.84960
2016,Adamstown 132_11kV,20MAY2015,MW,9.84960,9.22136,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,7.47583,7.25760,7.25760,7.25760,7.25760,6.71995,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,6.06611,7.25760,7.76680,8.55360,8.55360,8.62096,9.84960,9.84960,10.84515,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,10.49897,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.31265,8.55360,8.55360,9.68340,9.84960,9.84960,9.22766,8.55360,8.55360,8.55360,9.57165,9.84960,9.84960,9.84960,9.84960,10.61525,11.35523,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.98508,11.14560,11.14560,10.62110,9.84960,9.84960,12.08750,12.08912,10.88640,10.63235,9.59040,9.59040,9.59040,9.59040
2016,Adamstown 132_11kV,21MAY2015,MW,9.59040,9.35013,8.47013,9.59040,9.59040,8.99789,8.29440,8.29440,8.29440,7.70945,6.99840,6.99840,6.99840,6.99840,6.33412,5.70240,5.70240,5.70240,5.70240,5.70240,5.70240,5.70240,5.70240,5.84179,6.99840,7.56595,8.29440,8.29440,8.98661,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.88943,10.88640,11.09862,12.18240,12.18240,12.18240,12.54584,13.47840,13.47840,13.47840,12.80851,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,10.95189,10.88640,10.88640,10.88640,12.62548,12.54864,11.40480,10.64241,10.10880,10.10880,8.89301,8.81280
2016,Adamstown 132_11kV,22MAY2015,MW,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,7.96720,7.51680,7.51680,7.51680,7.05255,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.37138,7.51680,8.74575,8.81280,9.30713,10.21403,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,12.09001,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,13.66481,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,14.37835,15.29280,15.29280,15.59422,16.58880,16.58880,16.58880,16.58880,16.58880,16.58880,16.58880,16.58880,16.58880,15.32748,15.29280,15.29280,14.36146,13.99680,13.99680,13.41341,12.70080,12.70080,14.94172,14.30782,13.49635,12.44160,12.44160,11.51402,11.14560,11.14560
2016,Adamstown 132_11kV,23MAY2015,MW,11.14560,11.14560,11.08817,11.14560,11.14560,10.18105,9.84960,8.57268,8.55360,8.55360,8.55360,8.55360,7.71359,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,8.07831,8.55360,9.24968,9.84960,10.79749,11.14560,11.14560,11.88056,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.57069,11.14560,11.14560,11.14560,10.82569,9.84960,9.84960,9.84960,9.84960,9.84960,10.65166,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.96465,12.44160,13.61343,13.73760,14.84305,15.03360,15.03360,15.03360,15.03360,15.03360,14.30940,13.73760,13.73760,13.73760,13.73760,12.78960,12.44160,12.44160,12.44160,12.44160,13.94238,13.31585,12.70080,11.81373,11.40480,11.40480,11.40480,11.18012,10.10880,10.10880
2016,Adamstown 132_11kV,24MAY2015,MW,10.10880,8.98655,8.90753,10.10880,9.19024,8.81280,8.16383,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,6.24529,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,7.48618,7.51680,7.51680,8.36883,8.81280,8.81280,10.06710,10.10880,11.26012,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,10.94435,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.47032,11.40480,11.40480,12.13451,12.96225,13.99680,14.72408,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.21374,13.99680,13.99680,13.99680,13.44451,12.70080,12.70080,12.70080,14.19071,13.25956,12.37391,11.55643,10.36800,10.36800,10.36800,10.36800,9.20545,9.07200
2016,Adamstown 132_11kV,25MAY2015,MW,9.07200,8.53520,7.95144,9.07200,8.66424,7.77600,7.77600,7.77600,7.74649,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,7.68183,8.66852,9.29922,10.36800,10.36800,11.44600,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,10.37364,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,9.82158,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07457,10.36800,10.36800,10.87592,11.67631,12.96000,13.66679,14.25600,14.25600,14.25600,14.25600,14.25600,14.25600,14.25600,14.25600,14.25600,14.25600,14.25600,13.40656,12.96000,12.96000,12.96000,12.36435,11.66400,11.66400,13.65542,13.37369,12.44160,11.27932,11.14560,10.55921,9.84960,9.84960
2016,Adamstown 132_11kV,26MAY2015,MW,9.84960,9.84960,9.84818,10.10880,10.10880,9.83386,8.81280,8.81280,8.81280,8.21015,7.51680,7.51680,7.51680,7.18623,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.86138,7.84372,8.81280,9.59035,10.10880,11.08670,11.40480,12.66017,12.70080,12.70080,12.70080,12.31429,11.40480,11.40480,11.40480,10.18317,10.10880,10.10880,10.10880,10.10880,10.10880,9.83362,8.81280,8.81280,9.11041,10.10880,9.72711,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,9.62369,10.10880,10.10880,10.77712,11.40480,11.90354,13.01474,13.99680,14.90231,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.15495,13.99680,13.99680,13.99680,13.69511,12.70080,12.70080,12.70080,11.42764,13.64084,13.24108,12.44160,11.50109,11.14560,10.67797,9.84960,9.84960
