year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
2015,Adamstown 132_11kV,11MAY2014,MW,9.33120,8.76758,8.21203,9.33120,8.57627,8.03520,8.03520,7.10631,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.19207,8.03520,8.03520,8.41928,9.33120,9.33120,10.36741,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,9.70504,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,10.12447,10.62720,10.62720,11.39860,11.92320,12.60786,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,12.67889,11.92320,11.92320,11.92320,11.92320,11.85099,10.62720,12.86380,11.89113,10.84416,10.36800,10.36800,9.75179,9.07200,9.07200,9.07200,9.07200
2015,Adamstown 132_11kV,12MAY2014,MW,9.07200,8.44947,7.98923,9.33120,8.73056,8.03520,8.03520,8.03520,7.72828,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.40415,6.73920,6.73920,7.24204,8.03520,8.03520,9.00707,9.33120,10.17741,10.62720,10.62720,10.62720,10.62720,10.62720,10.45558,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.74909,10.52151,9.84960,9.84960,9.84960,9.84960,10.91339,11.14560,11.62776,12.58456,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,12.61082,12.44160,12.44160,12.44160,11.78926,11.14560,11.14560,10.96168,12.59135,12.37383,11.40480,10.37286,10.10880,10.10880,10.10880,10.10880
2015,Adamstown 132_11kV,13MAY2014,MW,10.10880,9.69747,8.83669,9.07200,9.07200,9.07200,8.65305,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,6.98992,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,7.48438,7.77600,8.14827,9.07200,9.07200,9.40255,10.36800,10.48225,11.66400,11.66400,11.66400,11.66400,11.41949,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,11.14911,11.66400,12.52710,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.96000,12.63895,11.66400,11.66400,11.66400,11.66400,11.18104,12.86439,12.52930,11.66400,10.68394,10.36800,10.36800,10.36800,10.36800
2015,Adamstown 132_11kV,14MAY2014,MW,10.36800,9.86423,9.15852,9.84960,9.84960,9.14427,8.55360,8.55360,8.55360,7.75084,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,6.38999,5.96160,5.96160,5.96160,6.53981,7.25760,7.25760,8.33985,8.61113,9.84960,9.84960,9.97853,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,9.88155,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,10.95336,11.14560,12.34078,12.44160,13.01689,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,12.91716,12.44160,12.44160,12.44160,12.44160,11.79221,11.14560,11.14560,11.14560,11.14560,12.63600,12.70080,11.67422,10.47858,10.10880,10.10880,10.10880,10.10880
2015,Adamstown 132_11kV,15MAY2014,MW,10.10880,9.76003,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,7.54124,7.51680,7.51680,7.51680,6.69533,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.50970,7.51680,8.45120,8.89548,10.10880,10.10880,10.10880,11.24578,11.40480,11.40480,11.40480,11.40480,10.37238,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,9.93298,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,10.02046,10.10880,10.10880,10.10880,10.84898,11.66257,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,11.51570,11.40480,11.40480,11.40480,11.08460,12.85440,12.69460,11.66400,10.84906,10.36800,10.36800,10.36800,10.36800
2015,Adamstown 132_11kV,16MAY2014,MW,10.36800,9.62605,9.13900,9.84960,9.84960,9.41048,8.55360,8.55360,8.55360,8.38727,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,6.51730,5.96160,5.96160,5.96160,5.96160,5.96160,6.75074,7.25760,7.36290,8.55360,8.90893,9.84960,9.84960,10.84098,11.14560,11.14560,11.14560,11.14560,11.14560,10.53170,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,10.53522,11.14560,11.79537,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.30469,11.14560,11.14560,11.14560,11.14560,12.63730,12.48591,11.40480,11.34984,10.10880,10.10880,10.10880,10.10880
2015,Adamstown 132_11kV,17MAY2014,MW,10.10880,10.10880,9.91471,10.10880,10.10880,9.18090,8.81280,8.71566,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,6.79439,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.31048,7.51680,7.51680,7.51680,7.68264,8.81280,8.81280,8.81280,9.78756,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,9.46261,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.93742,10.10880,10.10880,10.57172,11.42505,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.05445,11.40480,11.40480,11.40480,11.40480,10.86712,10.10880,10.10880,12.59699,11.49525,11.19806,10.10880,10.10880,9.95307,9.91954,10.08280,8.81280,8.81280
2015,Adamstown 132_11kV,18MAY2014,MW,8.81280,8.49510,7.76173,9.33120,8.38584,8.03520,8.03520,7.31128,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.28709,8.03520,8.03520,8.53874,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.43162,10.62720,10.62720,10.62720,11.28753,11.95695,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,12.40810,11.92320,11.92320,11.92320,11.92320,10.65055,10.62720,12.62728,11.96651,11.40480,10.12225,10.10880,9.54599,9.91390,9.63551,8.81280,8.81280
2015,Adamstown 132_11kV,19MAY2014,MW,8.79602,7.51680,7.68728,8.81280,8.29959,7.51680,7.51680,7.51680,7.51680,7.05598,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.22080,6.47639,7.51680,7.81411,8.81280,8.95486,10.10880,10.10880,10.10880,10.10880,11.13533,11.40480,11.40480,11.40480,11.40480,11.40480,10.23733,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,9.02879,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,9.79515,10.10880,10.10880,10.10880,10.10880,10.39842,11.40480,12.03580,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.41273,11.40480,11.40480,11.40480,11.40480,10.87952,10.10880,10.10880,12.35362,12.19051,11.14560,10.36811,9.84960,9.84960,9.84960,9.84960
2015,Adamstown 132_11kV,20MAY2014,MW,9.84960,9.56803,8.73215,9.84960,9.84960,8.92156,8.55360,8.55360,8.55360,7.71076,7.25760,7.25760,7.25760,7.16093,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,6.91145,7.25760,7.87094,8.55360,8.82248,9.84960,9.84960,9.84960,9.84960,11.01484,11.14560,10.70657,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,11.07014,11.80782,12.44160,12.86062,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,13.73760,13.63981,12.44160,12.44160,12.44160,11.30510,11.14560,11.14560,11.14560,11.14560,10.55501,12.34226,12.44160,11.40045,10.31628,9.84960,9.84960,9.84960,9.84960
2015,Adamstown 132_11kV,21MAY2014,MW,9.84960,9.78138,8.72123,9.84960,9.84960,9.09876,8.55360,8.55360,8.55360,8.55360,7.52336,6.99840,6.99840,6.99840,6.99840,6.99840,5.91115,5.70240,5.70240,5.70240,5.70240,5.70240,5.94193,6.99840,6.99840,7.73639,8.29440,9.55046,9.59040,9.59040,10.41623,10.88640,10.88640,10.88640,10.49428,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.88503,10.88640,10.88640,11.94272,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,11.22133,10.88640,10.88640,10.88640,10.88640,10.47418,12.08118,11.86886,10.88640,10.22445,9.59040,9.59040,9.59040,9.59040
2015,Adamstown 132_11kV,22MAY2014,MW,9.59040,9.59040,9.46080,9.59040,9.59040,8.75789,8.29440,8.29440,8.29440,8.29440,7.27063,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,7.83783,8.29440,9.57693,9.59040,9.59040,9.59040,10.57226,10.88640,10.88640,10.88640,9.84646,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,10.77979,10.88640,12.00720,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,11.93608,10.88640,10.88640,10.88640,10.88640,10.77997,12.33100,12.44160,11.14798,10.65461,9.84960,9.84960,9.84960,9.84960
2015,Adamstown 132_11kV,23MAY2014,MW,9.84960,9.73705,8.73063,9.84960,9.84960,8.96902,8.55360,8.55360,8.55360,7.52106,7.25760,7.25760,7.25760,7.25760,6.25231,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,6.55772,7.25760,7.98484,8.55360,8.55360,8.85486,9.84960,9.84960,10.80808,11.14560,11.14560,11.14560,11.14560,11.14560,10.35682,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,10.93709,11.14560,12.09875,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.84527,11.14560,11.14560,11.14560,11.14560,11.14560,10.53866,9.84960,9.84960,12.08699,12.18240,11.14319,10.62809,9.59040,9.59040,9.59040,9.59040
2015,Adamstown 132_11kV,24MAY2014,MW,9.59040,9.59040,9.56916,9.84960,9.84960,8.73915,8.55360,8.14642,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,6.34398,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,7.01348,7.25760,7.59805,8.55360,8.55360,9.40747,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,10.79813,11.14560,11.97689,12.44160,12.44160,12.44160,12.44160,12.38832,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.03439,9.84960,9.84960,9.84960,11.59600,11.06502,10.36800,9.85431,9.07200,9.07200,9.07200,9.07200,9.07200,8.09341
2015,Adamstown 132_11kV,25MAY2014,MW,7.77600,7.77600,7.95117,9.07200,8.40952,7.77600,7.77600,6.96254,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.54691,7.77600,7.77600,8.42080,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,10.22790,10.36800,11.20090,11.66400,12.24086,12.96000,12.96000,12.96000,12.96000,12.96000,11.73686,11.66400,11.66400,11.66400,11.61871,10.36800,10.36800,10.36800,10.36800,10.36800,12.10837,11.15564,10.51242,9.59040,9.59040,9.31865,9.40402,9.44978,8.29440,8.29440
2015,Adamstown 132_11kV,26MAY2014,MW,8.29440,8.29440,7.64801,8.55360,7.88732,7.25760,7.25760,7.25760,7.24795,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,5.96160,6.57340,7.25760,7.25760,8.50403,8.55360,9.12901,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,10.83800,11.14560,12.42770,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.15235,11.14560,11.14560,11.14560,9.89998,9.84960,9.84960,12.08655,11.90641,10.88640,10.01911,9.59040,9.59040,9.59040,9.59040
