year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
2018,Adamstown 132_11kV,11MAY2017,MW,9.72684,9.72684,9.58725,9.72684,9.72684,9.13279,8.29642,8.29642,8.29642,8.14501,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,7.30106,8.29642,8.46928,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.01933,8.29642,8.52085,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,10.25814,11.15726,11.85429,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,11.92606,11.15726,11.15726,11.15726,11.15726,12.53562,12.58768,11.51197,11.15726,11.15726,10.39962,9.72684,9.72684
2018,Adamstown 132_11kV,12MAY2017,MW,9.72684,9.72684,9.67895,9.72684,9.72684,9.67816,8.29642,8.29642,8.29642,8.03336,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,7.91747,8.29642,8.29642,9.45069,9.72684,11.06340,11.15726,11.15726,11.15726,11.15726,11.15726,11.15726,11.15726,10.59967,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,10.69226,11.15726,11.39000,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.38589,11.15726,11.15726,11.15726,11.14425,9.72684,9.72684,12.19767,12.30159,11.15814,10.87118,10.87118,9.88439,9.44076,9.44076
2018,Adamstown 132_11kV,13MAY2017,MW,9.44076,9.44076,9.49339,10.01293,10.01293,9.20626,8.58251,8.39495,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.34823,8.58251,8.58251,8.58251,8.58251,9.05898,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,8.69061,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,9.91709,10.01293,10.31729,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.24839,10.01293,10.01293,10.01293,10.01293,11.93671,11.10699,10.58509,10.19062,9.15467,9.15467,9.15467,9.15467,9.15467,7.92175
2018,Adamstown 132_11kV,14MAY2017,MW,7.72426,7.72426,7.90721,9.15467,8.47578,7.72426,7.72426,7.72426,7.72426,7.42268,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.48199,7.72426,7.72426,7.72426,7.81401,9.15467,9.15467,9.15467,9.81902,10.58509,10.58509,10.58509,10.58509,10.58509,10.58509,9.50315,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,10.38310,10.58509,10.58509,11.29933,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,10.65631,10.58509,10.58509,12.23751,11.79355,10.87118,10.87118,10.87118,9.81372,9.44076,9.44076,8.35181,8.01034
2018,Adamstown 132_11kV,15MAY2017,MW,8.01034,8.01034,8.01034,8.01034,8.01034,8.01034,6.74957,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,7.11546,8.01034,8.14033,9.44076,9.44076,9.69482,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,10.13680,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,10.64030,10.87118,11.43793,12.38038,13.73201,13.73201,13.73201,13.73201,13.73201,13.73201,13.73201,13.73201,13.73201,13.73201,13.73201,13.55012,12.30159,12.30159,12.30159,11.20104,10.87118,10.87118,13.06728,12.84767,11.72943,11.47890,10.29901,10.29901,10.29901,10.29901
2018,Adamstown 132_11kV,16MAY2017,MW,10.29901,10.11126,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.14329,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.55623,8.86859,8.86859,8.88632,10.29901,10.29901,10.70217,11.72943,11.72943,11.36615,10.29901,10.29901,10.29901,10.29901,10.29901,9.99844,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,9.82229,10.29901,10.34463,11.72943,12.80898,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,12.21088,11.72943,11.72943,11.72943,11.72943,13.09599,12.99969,11.72943,10.93958,10.29901,10.29901,10.29901,10.29901
2018,Adamstown 132_11kV,17MAY2017,MW,10.29901,10.24511,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,7.80541,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.43817,7.75926,8.86859,9.19104,10.29901,10.29901,11.34994,11.72943,11.72943,11.72943,11.72943,11.59063,10.29901,10.29901,10.29901,10.29901,10.29901,10.29901,10.26678,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,8.86859,9.37319,10.29901,10.29901,10.74582,11.72943,12.05753,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,13.15984,12.96936,11.72943,11.72943,11.72943,11.72943,10.93419,12.49593,12.58768,11.88444,11.15726,11.09741,9.72684,9.72684,9.72684
2018,Adamstown 132_11kV,18MAY2017,MW,9.72684,9.72684,9.69454,9.72684,9.72684,9.72684,8.98173,8.29642,8.29642,8.29642,7.18824,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,7.37089,8.29642,9.18040,9.72684,9.72684,10.78166,11.15726,11.15726,11.15726,11.15726,11.15726,10.30642,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,10.48330,11.15726,12.23924,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,11.74780,11.15726,11.15726,11.15726,11.15726,11.15726,10.36532,12.19920,12.26417,10.87118,10.87118,10.87118,10.07959,9.44076,9.44076
2018,Adamstown 132_11kV,19MAY2017,MW,9.44076,9.44076,9.44266,9.72684,9.72684,8.70010,8.29642,8.29642,8.29642,8.24584,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,7.90039,8.29642,8.52463,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,10.69223,11.15726,11.15726,11.15726,11.15726,10.52808,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,10.70627,11.15726,11.15726,11.15726,12.31449,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.32463,11.15726,11.15726,11.15726,12.53433,12.58768,12.34799,11.15726,11.15726,10.63953,9.72684,9.72684
2018,Adamstown 132_11kV,20MAY2017,MW,9.72684,9.72684,9.74313,10.01293,10.01293,9.64715,8.58251,8.58251,8.58251,8.58251,7.46947,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.99677,8.58251,8.58251,9.19072,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,8.83056,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,9.28405,10.01293,10.01293,10.01293,10.67524,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.38971,10.01293,10.01293,10.01293,10.01293,10.01293,11.93915,10.96482,10.58509,9.98944,9.15467,9.15467,9.15467,9.15467,9.15467,8.39329
2018,Adamstown 132_11kV,21MAY2017,MW,7.72426,7.72426,7.72426,7.72426,7.72426,7.72426,7.72426,7.72426,7.72426,6.54604,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.29384,6.96923,7.72426,7.72426,7.72426,7.72426,8.44694,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,9.15467,10.56990,10.58509,11.11140,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,12.01551,10.90852,10.58509,10.58509,10.58509,10.58509,12.22991,11.09799,10.87118,9.55402,9.44076,9.44076,9.44076,9.44076,8.15045,8.01034
2018,Adamstown 132_11kV,22MAY2017,MW,8.01034,8.01034,8.01034,8.01034,8.01034,8.01034,6.84868,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.67839,8.01034,8.01034,8.01034,8.65228,9.44076,9.44076,10.14366,10.87118,10.87118,10.16693,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,10.08108,10.87118,10.87118,12.22733,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,11.19302,10.87118,10.87118,10.87118,10.87118,10.33533,12.19357,11.96838,10.87118,10.03759,9.44076,9.44076,9.44076,9.44076
2018,Adamstown 132_11kV,23MAY2017,MW,9.44076,9.44076,9.09664,9.44076,9.44076,9.44076,8.48948,8.01034,8.01034,8.01034,6.75749,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,7.92304,8.01034,9.31481,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.67954,10.87118,10.87118,12.07232,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,11.85282,10.87118,10.87118,10.87118,10.87118,10.87118,10.87118,12.24584,12.30159,10.88910,10.83147,9.44076,9.44076,9.44076,9.44076
2018,Adamstown 132_11kV,24MAY2017,MW,9.44076,9.44076,9.40065,9.44076,9.44076,9.38102,8.01034,8.01034,8.01034,8.01034,7.47366,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,6.57992,7.73910,8.01034,8.15370,9.44076,9.44076,10.22731,10.87118,10.87118,10.87118,10.87118,10.36471,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.44076,9.77370,10.87118,11.63549,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,12.30159,11.38418,10.87118,10.87118,10.87118,10.87118,10.34938,11.92548,12.01551,11.23183,10.58509,10.58509,10.39537,9.15467,9.15467
2018,Adamstown 132_11kV,25MAY2017,MW,9.15467,9.15467,9.19727,9.72684,9.72684,9.31189,8.29642,8.29642,8.29642,8.29642,6.97944,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,6.86601,7.48169,8.29642,8.88752,9.72684,9.82589,11.15726,11.15726,11.15726,11.15726,11.15726,11.15726,11.06903,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.04159,8.29642,8.29642,8.29642,8.29642,8.80591,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,9.72684,11.04198,11.15726,12.50501,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.58768,12.15610,11.15726,11.15726,11.15726,12.80652,12.87376,11.93297,11.44334,11.44334,10.10690,10.01293,10.01293
2018,Adamstown 132_11kV,26MAY2017,MW,10.01293,10.01293,9.97642,10.01293,10.01293,10.01293,8.76686,8.58251,8.58251,8.40849,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.15209,7.68126,8.58251,9.21949,10.01293,10.17440,11.44334,11.44334,11.44334,11.44334,11.44334,11.44334,11.30659,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,10.01293,8.89394,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,8.58251,9.50767,10.01293,10.01293,10.69818,11.44334,12.80130,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,12.87376,11.55763,11.44334,11.44334,13.36727,13.39203,12.01551,12.01551,12.01551,10.70093,10.58509,10.58509
